Niveau 1
(Formulaire);Niveau 2
(Groupe);Niveau 3
(sous-groupe);Niveau 4
(sous-sous-groupe);Nouveau Code;Ancien Code;Code Donnée Indicateurs Européens (DXX);Libellé de la donnée (FR);Libellé de la donnée (EN);Texte explicatif de la donnée (FR);Texte explicatif de la donnée (EN);Consigne;Donnée de l'année N-1 proposée par défaut O/N;Donnée à saisir ou calculée;Formule de calcul;Type de saisie;report N >> N+1;Variable 2013;Variable 2014;Variable 2015;Variable 2016;Variable 2017;Variable 2018;Variable 2019;Format de la donnée (texte, nombre, monétaire €, binaire);Unité de mesure de la donnée si format nombre ;Période ou date de la mesure (année civile, au 31/12);Valeur Min;Valeur Max => ;Alerte BL/NBL sur valeur max;Texte de l'alerte;Evolution Min (alerte NBL);Evolution Max (alerte NBL);Granularité;Remarque;RegEx
Etablissement - Informations générales;;;;;;;;Institution (inst.) - General information;;;;;Titre N1;;;;;;;;;;;Intitulé;;;;;;;;;ETAB;;
;;;;EtabNomOffi;nouveau;;Nom Etab officiel;Official name inst.;Nom officiel de l'établissement;Official name of the institution;Le nom officiel est un champ pré-rempli dans l’application.;O;Saisie;;Libre;O;SO;SO;SO;SO;SO;SO;SO;Texte;;;;;;;;;ETAB;reprise d'historique IG1 selon les cas;
;;;;ColNNumerise;CollN1;;Documents numérisés (livres, revues, thèses, autres);Digitized documents (books, journals, theses, other);Comprend les documents numérisés à partir des collections appartenant à l’établissement ou à l’organisme, c’est-à-dire convertis en numérique à partir d’un support analogique et pour lesquels il dispose d'un accès pérenne. ;;Ne sont compris que les documents numérisés par la structure documentaire. La numérisation pour la fourniture de documents de la collection à un usager ou une institution est exclue, ainsi que l’achat de copies numériques pour remplacer des copies imprimées. La numérisation à fin de conservation et la numérisation de masse sont comprises le cas échéant. (d’après ISO 2789 3.3.15 et 2.3.16)  Comptabiliser la totalité des collections au 31 décembre de l’année de l’enquête. ;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Unités Doc;31-12;0;5 000 000;N-Bl;;-20 %;20 %;SD;;
;;;;ColNTheseNum;CollN3;;Thèses, HDR, mémoires et travaux universitaires (nativement numériques);Theses, HDR, dissertations, university research (natively digital);Thèses, HDR, mémoires et travaux universitaires nativement numériques : ces documents doivent avoir été créés à l’origine sous forme numérique, et ne pas avoir été l’objet d’une numérisation. Ils appartiennent à l'établissement ou à l'organisme, qui dispose d'un accès pérenne.;; Les documents dont une version numérique est publiée en même temps qu’une version analogique sont inclus. (d’après ISO 2789 2.3.5) Comptabiliser la totalité des collections au 31 décembre de l’année de l’enquête. ;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Unités Doc;31-12;0;50 000;N-Bl;;-20 %;20 %;SD;;
;;;;ColNPedago;CollN5;;Documents pédagogiques signalés par la structure documentaire;Teaching material catalogued by library entity;Sont considérés comme des documents pédagogiques les œuvres en format numérique principalement créées pour permettre l'enseignement et destinées à un public d'enseignants, d'élèves ou d'étudiants et qui font expressément référence à un niveau d'enseignement, à un diplôme ou à un concours (BO n°16 du 19 avril 2012, protocole d'accord du 1-2-2012, NOR : MENJ1200116X). Exemples : texte structuré en sections, exercice de type QCM, simulateur, image, démonstration, sujet d’examen. Un document pédagogique peut être constitué de plusieurs unités documentaires (exemple : une séquence de cours composée d’un texte structuré, de cartes et d’un QCM). ;;On ne comptera que les documents pédagogiques faisant l’objet d’un signalement par la structure documentaire, soit dans le catalogue général, soit dans une base de données spécifique. Concerne la documentation numérique qui appartient à l’établissement, c’est-à-dire les documents numériques pour lesquels il dispose d’un accès pérenne. Comptabiliser la totalité des collections au 31 décembre de l’année de l’enquête. ;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Unités Doc;31-12;0;1 000 000;N-Bl;;-20 %;20 %;SD;;
;;;;ColNProdTot;nouveau;;Total Unités documentaires;Total document units;;;Total calculé;;Calculée;ColNNumerise + ColNTheseNum + ColNPedago;Non;;;;;;;;;entier;Unités Doc;31-12;;;;;;;SD;;
;;;;ColNAccLibre;CollN7;;Dont documentation numérique produite en accès libre  (en % du total) - Nb d'unités documentaires;Including digital material produced in OA (% of total) - No. doc. units ;;;Il s’agit de la documentation mise à disposition sans limitation imposée à l’usage ou à la réutilisation. La gratuité pour l’utilisateur final n’est qu’un aspect de cette absence de limitation. (ISO 2789 2.3.38);N;Saisie;;libre;;1;1;1;1;1;1;1;dec2;%;31-12;0;100;Bl;;;;SD;;
;;;Giga octets;;;;;in Gigabytes;;;L’ensemble des questions portant sur les collections en GigaOctets a été supprimé pour l'enquête 2019.;;Titre N4;;Non;;;;;;;;;Intitulé colonne;;;;;;;;;SD;;
;;;;ColNNumeriseGo;CollN2;;Documents numérisés (livres, revues, thèses, autres) - Giga octets;Digitized material (books, journals, theses, others) -  in Gigabytes;;;L’ensemble des questions portant sur les collections en GigaOctets a été supprimé pour l'enquête 2019;N;Saisie;;libre;;1;1;1;1;1;1;0;dec2;Go;31-12;;;;;;;SD;;
;;;;ColNTheseNumGo;CollN4;;Thèses, HDR, mémoires et travaux universitaires (nativement numériques) - Giga octets;Theses, HDR, dissertations and university research (natively digital)- in Gigabytes;;;L’ensemble des questions portant sur les collections en GigaOctets a été supprimé pour l'enquête 2019;N;Saisie;;libre;;1;1;1;1;1;1;0;dec2;Go;31-12;;;;;;;SD;;
;;;;ColNPedagoGo;CollN6;;Documents pédagogiques signalés par la structure documentaire - Giga octets;Teaching docs. indicated by LS- in Gigabytes;;;L’ensemble des questions portant sur les collections en GigaOctets a été supprimé pour l'enquête 2019;N;Saisie;;libre;;1;1;1;1;1;1;0;dec2;Go;31-12;;;;;;;SD;;
;;;;ColNProdTotGo;nouveau;;Total Giga Octets;Total in Gigabytes;;;Total calculé;;Calculée;ColNNumeriseGo + ColNTheseNumGo + ColNPedagoGo;Non;;;;;;;;;entier;;;;;;;;;SD;;
;;;;ColNAccLibreGo;CollN8;;Dont documentation numérique produite en accès libre  (en % du total) - Giga octets;Including digital material produced in OA (% of total) - in Gigabytes;;;L’ensemble des questions portant sur les collections en GigaOctets a été supprimé pour l'enquête 2019;N;Saisie;;libre;;1;1;1;1;1;1;0;dec2;Go;31-12;;;;;;;SD;;
;Documentation numérique acquise définitivement par l’établissement;;;;;;;Permanent digital acquisitions of Institution;;;Ce sous-groupe concerne les acquisitions définitives. Comptabiliser les ressources pour lesquelles la propriété des données a été acquise, ou bien un accès pérenne à celles-ci, que l’accès se fasse sur les serveurs des éditeurs ou sur les serveurs de l’établissement ou de l'organisme de recherche. Ne pas tenir compte des ressources disponibles en licences nationales via le programme ISTEX. En revanche, prendre en compte les ressources de la « Freedom Collection » acquises auprès d’Elsevier dans le cadre de la licence nationale.;;Titre N2;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;;
;;;Nombre;;;;;Number;;;;;Titre N4;;Non;;;;;;;;;Intitulé colonne;;;;;;;;;SD;;
;;;;ColNAcqRess;CollN9;;Services/ressources - Nombre;Services/resources - Number;Ce sous-groupe concerne les acquisitions définitives. Comptabiliser les ressources pour lesquelles la propriété des données a été acquise, ou bien un accès pérenne à celles-ci, que l’accès se fasse sur les serveurs des éditeurs ou sur les serveurs de l’établissement ou de l'organisme de recherche. Ne pas tenir compte des ressources disponibles en licences nationales via le programme ISTEX. En revanche, prendre en compte les ressources de la « Freedom Collection » acquises auprès d’Elsevier dans le cadre de la licence nationale.;;Une ressource ou un service correspond à un produit documentaire ou à un groupe de produits documentaires commercialisés comme un lot, par un ou plusieurs vendeurs, pour lequel la structure a signé une licence et/ou un contrat d’abonnement, soit pour la totalité du service, soit pour un sous-ensemble (collections)[1]. La recherche peut être effectuée sur la totalité du produit ou sur le sous-ensemble pour lequel l’abonnement a été souscrit. (d’après project Counter, release 4, annexe A). Exemples : Science Direct, Academic Universe. [1] Sous réserve ici que la structure conserve un accès pérenne à la ressource en cas d’interruption de l’abonnement);N;Saisie;;libre;;1;1;1;1;1;1;1;entier;;31-12;;;;;;;SD;;
;;;;ColNAcqTitLiv;CollN11;;Titres de livres électroniques signalés - Nombre;Catalogued e-book titles  - Number;Ce sous-groupe concerne les acquisitions définitives. Comptabiliser les ressources pour lesquelles la propriété des données a été acquise, ou bien un accès pérenne à celles-ci, que l’accès se fasse sur les serveurs des éditeurs ou sur les serveurs de l’établissement ou de l'organisme de recherche. Ne pas tenir compte des ressources disponibles en licences nationales via le programme ISTEX. En revanche, prendre en compte les ressources de la « Freedom Collection » acquises auprès d’Elsevier dans le cadre de la licence nationale.;;Comptabiliser les livres électroniques signalés titre à titre, soit dans le catalogue général de l’établissement/organisme, soit via une liste alphabétique ou une base de donnée dédiée, qui recenserait tous les livres électroniques accessibles sur les différentes ressources disponibles;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Titres;31-12;0;5 000 000;N-Bl;;-20 %;20 %;SD;;
;;;;ColNAcqTitPer;CollN13;;Titres de périodiques électroniques signalés - Nombre;Catalogued e-journal tiles  - Number;Ce sous-groupe concerne les acquisitions définitives. Comptabiliser les ressources pour lesquelles la propriété des données a été acquise, ou bien un accès pérenne à celles-ci, que l’accès se fasse sur les serveurs des éditeurs ou sur les serveurs de l’établissement ou de l'organisme de recherche. Ne pas tenir compte des ressources disponibles en licences nationales via le programme ISTEX. En revanche, prendre en compte les ressources de la « Freedom Collection » acquises auprès d’Elsevier dans le cadre de la licence nationale.;;Comptabiliser tous les périodiques sous forme électronique disponibles ou non également dans un autre format. Les revues en accès ouvert sur internet sont comprises, si elles sont signalées. Comptabiliser uniquement les périodiques électroniques signalés titre à titre, soit dans le catalogue général de l’établissement/organisme, soit via une liste alphabétique ou une base de donnée dédiée, qui recenserait tous les périodiques électroniques accessibles sur les différentes ressources disponibles. (d’après ISO 2789 2.3.22);N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Titres;31-12;0;1 000 000;N-Bl;;-20 %;20 %;SD;;
;;;Giga octets;;;;;in Gigabytes;;;L’ensemble des questions portant sur les collections en GigaOctets a été supprimé pour l'enquête 2019.;;Titre N4;;Non;;;;;;;;;Intitulé colonne;;;;;;;;;SD;;
;;;;ColNAcqRessGo;CollN10;;Services/ressources - Giga octets;Services/resources- in Gigabytes;;;L’ensemble des questions portant sur les collections en GigaOctets a été supprimé pour l'enquête 2019;N;Saisie;;libre;;1;1;1;1;1;1;0;dec2;Go;31-12;;;;;;;SD;;
;;;;ColNAcqTitLivGo;CollN12;;Titres de livres électroniques signalés - Giga octets;Catalogued e-book titles  - in Gigabytes;;;L’ensemble des questions portant sur les collections en GigaOctets a été supprimé pour l'enquête 2019;N;Saisie;;libre;;1;1;1;1;1;1;0;dec2;Go;31-12;;;;;;;SD;;
;;;;ColNAcqTitPerGo;CollN14;;Titres de périodiques électroniques signalés - Giga octets;Catalogued e-journal titles  - in Gigabytes;;;L’ensemble des questions portant sur les collections en GigaOctets a été supprimé pour l'enquête 2019;N;Saisie;;libre;;1;1;1;1;1;1;0;dec2;Go;31-12;;;;;;;SD;;
Collections (flux);;;;;;;;Collections (flows);;;;;Titre N1;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;;
;Documentation sur support;;;;;;;Printed documents;;;;;Titre N2;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;;
;;Entrées de documents;;;;;;Document entries;;;Comptabiliser toutes les acquisitions onéreuses. Pour les périodiques, compter une acquisition pour chaque abonnement en cours.;;Titre N3;;Non;;;;;;;;;Intitulé colonne;;;;;;;;;SD;;
;;;Titres;;;;;Titles;;;Titre : Mot ou groupe de mots figurant en tête d'un document, pouvant être utilisé pour l'identifier et qui le distingue d'un autre document. Dans un but de comptage, un « titre » désigne un document formant un tout distinct sous un titre particulier, qu'il soit édité en une ou plusieurs unités matérielles, et quel que soit le nombre d'exemplaires détenus par la bibliothèque. (ISO 2789 2.3.49). Chaque édition compte pour un titre.;;Titre N4;;Non;;;;;;;;;Intitulé colonne;;;;;;;;;SD;;
;;;;EntTitLivFr;Flux1;;Livres français - Entrées de documents - Titres;French books - Document entries  - Titles;Livres publiés en France.;;Comptabiliser en nombre de titres toutes les acquisitions onéreuses de livres publiés en France. Titre : Mot ou groupe de mots figurant en tête d'un document, pouvant être utilisé pour l'identifier et qui le distingue d'un autre document. Dans un but de comptage, un « titre » désigne un document formant un tout distinct sous un titre particulier, qu'il soit édité en une ou plusieurs unités matérielles, et quel que soit le nombre d'exemplaires détenus par la bibliothèque. (ISO 2789 2.3.49). Chaque édition compte pour un titre.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Titres;année civile;0;100 000;N-Bl;;-40 %;40 %;SD;;
;;;;EntTitlivEt;Flux5;;Livres étrangers - Entrées de documents - Titres;Foreign books - Document entries - Titles;Livres non publiés en France.;;Comptabiliser en nombre de titres toutes les acquisitions onéreuses des livres qui ne sont pas publiés en France. Titre : Mot ou groupe de mots figurant en tête d'un document, pouvant être utilisé pour l'identifier et qui le distingue d'un autre document. Dans un but de comptage, un « titre » désigne un document formant un tout distinct sous un titre particulier, qu'il soit édité en une ou plusieurs unités matérielles, et quel que soit le nombre d'exemplaires détenus par la bibliothèque. (ISO 2789 2.3.49). Chaque édition compte pour un titre.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Titres;année civile;0;100 000;N-Bl;;-40 %;40 %;SD;;
;;;;EntTitLivTot;nouveau;;s/total entrées livres titres;s/total book title entries ;;;Total calculé;;Calculée;EntTitLivFr + EntTitlivEt;Non;;;;;;;;;entier;Titres;année civile;;;;;;;SD;;
;;;;EntTitPer;Flux11;;Périodiques - Entrées de documents - Titres;Periodicals - Document entries  - Titles;Périodiques imprimés : publication en série éditée sous le même titre à intervalles réguliers ou irréguliers, sur une période indéterminée, les livraisons successives étant numérotées de manière continue, ou datées. Les collections de rapports, les rapports d’institutions, les collections d’actes de congrès et de publications annuelles sont comprises. (ISO 2789 2.3.43);; Nombre d’abonnements de périodiques en cours (ISO 2789 6.3.14.1) ;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Titres;année civile;0;100 000;N-Bl;;-40 %;40 %;SD;;
;;;;EntTitAut;Flux13;;Autres - Entrées de documents - Titres;Other - Document entries  - Titles;Autres documents sur support matériel : y compris les manuscrits, cartes et plans, documents sonores et audiovisuels, tous documents graphiques, microformes. ;;Comptabiliser en nombre de titres les documents sonores, audiovisuels, les cartes, etc… Titre : Mot ou groupe de mots figurant en tête d'un document, pouvant être utilisé pour l'identifier et qui le distingue d'un autre document. Dans un but de comptage, un « titre » désigne un document formant un tout distinct sous un titre particulier, qu'il soit édité en une ou plusieurs unités matérielles, et quel que soit le nombre d'exemplaires détenus par la bibliothèque. (ISO 2789 2.3.49). Chaque édition compte pour un titre.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Titres;année civile;0;100 000;N-Bl;;-40 %;40 %;SD;;
